Depth;POINTID;OC;TH_LAT;TH_LONG;SURVEY_DATE;Elev;LC0_Desc;LC1_Desc;LU1_Desc
0-20 cm;99802070;16.2;40.80683183;-3.541976478;04/05/18;748;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99822072;13;40.82781814;-3.522517687;08/05/18;781;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99842046;7;40.60001176;-3.449216032;12/06/18;787;Bareland;Other bare soil;Fallow land
0-20 cm;99842060;10.1;40.7244198;-3.476058794;07/05/18;765;Bareland;Other bare soil;Fallow land
0-20 cm;99842088;16.3;40.97315398;-3.530182305;23/05/18;1090;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99862062;5;40.74539475;-3.456599769;07/05/18;798;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99862098;15.3;41.06518489;-3.52623559;30/08/18;1224;Woodland;Broadleaved woodland;Forestry
0-20 cm;99881998;3.9;40.17959892;-3.312059183;13/06/18;823;Cropland;Olive groves;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99882096;17.6;41.05064057;-3.498926259;18/06/18;1324;Woodland;Broadleaved woodland;Forestry
0-20 cm;99962030;6.8;40.47684303;-3.279451069;21/05/18;799;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99962040;7.8;40.56576215;-3.298305043;31/05/18;710;Bareland;Other bare soil;Fallow land
0-20 cm;99021988;10.9;40.11261554;-3.131781233;23/04/18;625;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022028;8.8;40.46850339;-3.206048035;21/05/18;927;Bareland;Other bare soil;Fallow land
0-20 cm;99042020;12.9;40.40047719;-3.16791036;21/05/18;893;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99061988;5.9;40.1188449;-3.085591144;23/04/18;653;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062006;9.6;40.2790401;-3.11875917;27/04/18;842;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;302188;22.9;41.67917786;-4.981726067;29/06/18;894;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;302190;19.5;41.70042087;-4.962520684;29/06/18;896;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;302264;20.4;42.35759404;-5.103242302;22/07/18;870;Woodland;Broadleaved woodland;Forestry
0-10 cm;312206;8.5;41.87728111;-4.761113577;25/06/18;911;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;312188;16.1;41.72512668;-4.674908354;19/06/18;751;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;312314;43.5;42.88790985;-4.616087165;20/05/18;1175;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-10 cm;311772;19.5;38.08772402;-3.46736549;19/07/18;476;Cropland;Olive groves;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;312090;61.4;40.91535072;-4.071540939;24/05/18;1145;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;312312;42.6;42.88069463;-4.539464314;20/05/18;1112;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;311774;43.4;38.13714156;-3.246811692;19/07/18;469;Cropland;Olive groves;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;311846;20.7;38.78532575;-3.330104311;28/07/18;796;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;322054;8.8;40.71853562;-3.115113923;15/05/18;831;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;322236;30.7;42.34781837;-3.372382219;26/04/18;1214;Woodland;Pine dominated coniferous woodland;Forestry
0-10 cm;321948;16;39.79331704;-2.782851795;12/05/18;913;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;321976;16.4;40.06399349;-2.671303063;21/06/18;1090;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;321996;14.6;40.25122431;-2.637482469;09/08/18;858;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;322208;30.8;42.13711009;-3.030838713;03/07/18;1180;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;322188;51.7;41.96254704;-2.968540631;21/05/18;1270;Woodland;Pine dominated coniferous woodland;Forestry
0-10 cm;322262;70.5;42.62593624;-3.064290303;24/07/18;939;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-10 cm;321992;14.7;40.23052761;-2.514603749;08/08/18;880;Bareland;Other bare soil;Fallow land
0-10 cm;322164;57.6;41.76461846;-2.804270557;09/05/18;1194;Woodland;Other coniferous woodland;Semi-natural and natural areas not in use
0-10 cm;322178;79;41.89213417;-2.806912838;21/05/18;1161;Woodland;Pine dominated coniferous woodland;Forestry
0-10 cm;321928;7.5;39.68321995;-2.21946627;22/06/18;892;Bareland;Other bare soil;Fallow land
0-10 cm;321996;22.5;40.28981866;-2.336237575;07/08/18;1081;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;322198;43.8;42.10329465;-2.5826054;10/07/18;1381;Woodland;Broadleaved woodland;Forestry
0-10 cm;322174;43.8;41.89581451;-2.490500522;10/07/18;1154;Woodland;Broadleaved woodland;Semi-natural and natural areas not in use
0-10 cm;322170;9.9;41.86617593;-2.435618395;10/07/18;1109;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;322202;56.9;42.15084767;-2.494608426;06/08/18;1221;Shrubland;Shrubland with sparse tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;321902;10.4;39.47974494;-1.946557415;09/05/18;852;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;322214;15.4;42.26055463;-2.493010996;06/08/18;1168;Woodland;Pine dominated coniferous woodland;Semi-natural and natural areas not in use
0-10 cm;321850;21.5;39.01784781;-1.83893751;04/05/18;729;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;332856;19.9;47.95857247;-3.754300508;13/07/18;163;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;332080;42.7;41.0822886;-2.132793219;12/07/18;1333;Woodland;Other coniferous woodland;Semi-natural and natural areas not in use
0-10 cm;332188;46.9;42.04408397;-2.3257306;26/07/18;1408;Woodland;Pine dominated coniferous woodland;Forestry
0-10 cm;331814;12.8;38.70978661;-1.667972763;16/05/18;836;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;331854;13.6;39.0703642;-1.708729948;04/05/18;730;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;331854;19.5;39.07590633;-1.663161838;17/05/18;712;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;331838;19.1;38.94924808;-1.501314904;17/05/18;974;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;331858;10.9;39.13092018;-1.509908756;23/05/18;749;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;332130;16.6;41.56232454;-1.937244001;27/06/18;1096;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;331814;13.8;38.75065267;-1.327852804;20/06/18;846;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;331850;28.4;39.08098697;-1.315008129;18/06/18;1104;Woodland;Pine dominated mixed woodland;Semi-natural and natural areas not in use
0-10 cm;331780;22.3;38.45942267;-1.163128636;11/08/18;698;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;332280;82.8;42.93237671;-1.916487638;22/07/18;612;Woodland;Broadleaved woodland;Forestry
0-10 cm;332240;14.9;42.58195109;-1.796579227;20/05/18;403;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;331802;13.9;38.67496304;-1.037575815;13/08/18;777;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-10 cm;331804;21.6;38.69549749;-1.017880509;13/08/18;674;Cropland;Olive groves;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;332906;19.3;48.51660649;-2.916291853;16/07/18;197;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;332884;15.3;48.35919191;-2.546026739;12/07/18;192;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;341890;21.9;39.52255302;-0.643024526;19/04/18;256;Cropland;Other citrus fruit;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;343312;30.8;52.16689761;-3.342097379;11/07/18;257;Cropland;Sugar beet;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;342756;15.8;47.25526705;-2.007188401;04/06/18;63;Grassland;Grassland without tree/shrub cover;Construction
0-10 cm;341898;17.3;39.61179972;-0.493805628;11/07/18;172;Cropland;Oranges;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;341974;44.2;40.29747904;-0.559411525;27/08/18;1387;Shrubland;Shrubland with sparse tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;341904;20.3;39.69023866;-0.272218952;03/07/18;96;Cropland;Oranges;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;341990;308.3;40.48272265;-0.187050395;25/08/18;1292;Woodland;Broadleaved woodland;Forestry
0-10 cm;352106;11.6;41.57399342;0.163336786;03/08/18;301;Bareland;Other bare soil;Fallow land
0-10 cm;351982;13.5;40.46531071;0.360763738;28/06/18;142;Cropland;Other citrus fruit;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122076;19;40.37884915;-6.661643553;27/06/18;891;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122112;12.3;40.69567099;-6.74687852;20/05/18;775;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99142064;62;40.27713752;-6.610489806;27/06/18;1157;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99142088;31.6;40.48844081;-6.66685274;05/07/18;748;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99142114;32.7;40.71724237;-6.728497886;31/05/18;743;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162146;8.8;41.00267893;-6.781966353;28/06/18;643;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182100;3.8;40.60197479;-6.649004014;01/06/18;738;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202138;13.3;40.94028611;-6.716263901;06/07/18;740;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222266;49.1;42.0688161;-7.006988671;18/05/18;1299;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262144;10.5;41.00496435;-6.660892231;06/07/18;746;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262270;26.1;42.1120145;-6.969757339;18/05/18;1282;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99282088;17.5;40.51600911;-6.505275509;20/05/18;845;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282160;7.8;41.14965817;-6.675975109;08/06/18;748;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302094;14.2;40.57276698;-6.49621084;13/07/18;685;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322088;14.9;40.52383718;-6.459088111;04/07/18;835;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322114;15.8;40.75278835;-6.520030077;13/07/18;795;Woodland;Broadleaved woodland;Forestry
0-20 cm;99342128;7.9;40.87995431;-6.529879053;11/07/18;814;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99342170;4;41.24948849;-6.630026607;13/08/18;698;Cropland;Olive groves;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99342272;83.1;42.1457048;-6.880131372;18/05/18;1469;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362142;8.4;41.00710007;-6.539818368;25/05/18;739;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382110;15.7;40.72931592;-6.441116348;11/07/18;808;Bareland;Other bare soil;Fallow land
0-20 cm;99402104;7.5;40.68037545;-6.403921853;26/06/18;827;Bareland;Other bare soil;Fallow land
0-20 cm;99402144;17.5;41.03255646;-6.498023298;25/05/18;788;Woodland;Broadleaved woodland;Forestry
0-20 cm;99402158;17.5;41.155757;-6.531302268;21/05/18;758;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402258;34.3;42.03481527;-6.774328411;06/07/18;1110;Woodland;Broadleaved woodland;Forestry
0-20 cm;99422254;78.3;42.00367699;-6.740804055;03/07/18;1328;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99442084;20.8;40.51194333;-6.311216301;04/07/18;1110;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99462088;39.5;40.55106527;-6.297354023;04/07/18;1050;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462254;67.6;42.01164484;-6.693554521;03/07/18;1142;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99482094;10.2;40.60780856;-6.2881047;04/07/18;940;Woodland;Broadleaved woodland;Forestry
0-20 cm;99482162;7.3;41.20664463;-6.447497878;07/06/18;812;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99502304;36.1;42.45870065;-6.770408998;29/07/18;775;Woodland;Broadleaved woodland;Forestry
0-20 cm;99522350;41.7;42.86634924;-6.862826542;06/08/18;1192;Woodland;Broadleaved woodland;Forestry
0-20 cm;99542250;40.7;41.99236219;-6.589223782;06/07/18;1075;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99542262;16.2;42.09780997;-6.618666971;05/07/18;1059;Woodland;Broadleaved woodland;Forestry
0-20 cm;99542268;20.4;42.15052502;-6.633440505;05/07/18;1251;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542352;222.1;42.887917;-6.843972194;06/08/18;1465;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99562218;22.6;41.71498243;-6.487854372;16/06/18;697;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99562318;29.4;42.59358453;-6.734069806;11/05/18;527;Woodland;Broadleaved woodland;Forestry
0-20 cm;99582082;42.1;40.52129288;-6.144885179;02/08/18;1141;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582100;9.2;40.67997471;-6.18621011;13/06/18;909;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582266;51.2;42.14087135;-6.581153205;03/07/18;1182;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99582280;11.3;42.26387357;-6.615643046;27/07/18;1095;Woodland;Broadleaved woodland;Forestry
0-20 cm;99582312;12.2;42.54490141;-6.695193054;25/05/18;517;Cropland;Pear fruit;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602142;6.1;41.05389506;-6.260458046;21/05/18;858;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99622234;38.3;41.86745603;-6.455860097;16/06/18;913;Grassland;Spontaneously re-vegetated surfaces;Semi-natural and natural areas not in use
0-20 cm;99622346;79.1;42.85131405;-6.732931427;24/07/18;1113;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99642098;13;40.67385538;-6.112117774;16/05/18;955;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99642278;27;42.2581622;-6.539529661;27/07/18;1426;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99642308;19.9;42.52170112;-6.613727972;25/05/18;791;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99642326;23.4;42.67975436;-6.658669838;18/07/18;856;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99662086;26;40.57186521;-6.061535348;02/08/18;1111;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99662216;13.4;41.71695268;-6.365392174;15/06/18;910;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99682168;16.6;41.29833581;-6.228033459;01/05/18;809;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99682214;16.5;41.70325071;-6.337072026;15/06/18;878;Cropland;Triticale;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99702110;26;40.79112312;-6.070077803;20/05/18;894;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99702138;11.6;41.03791552;-6.134666333;30/07/18;892;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99702162;7.4;41.24935048;-6.190585394;12/05/18;828;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99702264;105;42.14690774;-6.434138056;28/06/18;1288;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99702300;20.7;42.4632909;-6.522442765;04/08/18;1169;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99722178;12.4;41.39411491;-6.204733215;12/05/18;840;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99722186;19.6;41.46455684;-6.223580016;13/05/18;777;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99722262;15.6;42.1332391;-6.405581797;28/06/18;1157;Shrubland;Shrubland with sparse tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99722312;35.8;42.57265318;-6.528307689;17/08/18;623;Woodland;Broadleaved woodland;Forestry
0-20 cm;99742308;24.1;42.54145434;-6.494561649;17/08/18;1009;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99762162;3.3;41.26088257;-6.120464809;27/04/18;840;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99762168;2.5;41.31373815;-6.134469813;12/05/18;833;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99782170;3.2;41.33519352;-6.115741873;12/05/18;848;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99782206;30.8;41.65221642;-6.200412297;02/06/18;838;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99782232;38.5;41.8810477;-6.26230483;14/06/18;1143;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99782304;28.6;42.51416752;-6.437023347;17/08/18;1258;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99802216;11.3;41.74410343;-6.200592205;14/06/18;843;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99802264;54.2;42.16643047;-6.315644216;28/06/18;1352;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99822290;26.9;42.39894173;-6.355082666;29/04/18;1199;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99822326;20.9;42.71531875;-6.443589387;16/08/18;1031;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99842122;38.5;40.92356244;-5.93488787;09/05/18;861;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99842170;8.9;41.34667503;-6.04551611;21/05/18;878;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99842266;33.4;42.19179218;-6.27305587;14/07/18;1108;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99862060;32.3;40.38024137;-5.771907585;02/07/18;1084;Woodland;Broadleaved woodland;Forestry
0-20 cm;99862118;6;40.89207;-5.902508309;09/05/18;873;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99862316;18.9;42.63528503;-6.371117338;23/07/18;820;Woodland;Broadleaved woodland;Forestry
0-20 cm;99862340;30.3;42.84615864;-6.430431384;27/04/18;1071;Woodland;Broadleaved woodland;Semi-natural and natural areas not in use
0-20 cm;99882084;34.6;40.59585554;-5.802445943;17/05/18;969;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99882098;13.5;40.71940442;-5.833951052;15/05/18;1096;Woodland;Broadleaved woodland;Forestry
0-20 cm;99882126;19.8;40.96640775;-5.897471858;08/05/18;844;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99882354;147.2;42.97305707;-6.441282565;23/06/18;1471;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99902060;37.6;40.38772144;-5.725747452;02/07/18;1185;Woodland;Broadleaved woodland;Forestry
0-20 cm;99902262;53;42.16821794;-6.192278414;13/07/18;1074;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99902268;110.3;42.22100445;-6.20670427;13/07/18;1043;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99902286;18.7;42.37932964;-6.250186524;29/04/18;1152;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99922134;5.2;41.04451691;-5.869130613;08/05/18;841;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99922218;23.1;41.78477209;-6.063946057;02/06/18;923;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99922272;39.4;42.26005753;-6.192594298;14/07/18;1165;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99922282;47.4;42.34802254;-6.216718577;30/04/18;1089;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99922350;49.2;42.94576409;-6.383313427;23/06/18;1090;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99942046;65.9;40.27152011;-5.648653659;08/08/18;1341;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99942176;4.4;41.41858307;-5.942302128;16/05/18;770;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99942204;12.9;41.66529003;-6.007502927;02/06/18;827;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99942222;24.7;41.82382157;-6.049794621;09/06/18;1064;Bareland;Other bare soil;Protection infrastructures
0-20 cm;99942284;17.2;42.36948119;-6.197767029;30/04/18;1058;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99962070;69.7;40.48721619;-5.678649537;02/07/18;1072;Woodland;Broadleaved woodland;Forestry
0-20 cm;99962106;14.3;40.80501844;-5.759132332;19/05/18;996;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99962200;7.2;41.63386149;-5.974624279;02/06/18;818;Bareland;Other bare soil;Fallow land
0-20 cm;99962260;13.8;42.16217667;-6.116347503;13/07/18;966;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99962290;12.9;42.42612054;-6.188469035;30/04/18;1034;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99962314;82;42.63717319;-6.246783342;26/07/18;1116;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99982048;81.1;40.29661014;-5.606954445;08/08/18;1175;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982076;11;40.54392297;-5.668847234;23/05/18;1027;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982144;17.3;41.14401898;-5.821956148;19/05/18;871;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982166;5.3;41.33801016;-5.872357382;19/05/18;838;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982180;4.3;41.46141909;-5.904655322;24/05/18;777;Bareland;Other bare soil;Fallow land
0-20 cm;99982246;10.6;42.04278576;-6.059310471;23/06/18;801;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982310;136;42.60587759;-6.213147489;04/05/18;1131;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99002092;11.1;40.68891795;-5.681323461;18/05/18;910;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002236;2.7;41.95856383;-6.011980303;24/06/18;833;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002272;18.6;42.27546275;-6.097583082;06/05/18;931;Shrubland;Shrubland with sparse tree cover;Forestry
0-20 cm;99002290;9.9;42.43383557;-6.140840779;01/06/18;956;Bareland;Other bare soil;Fallow land
0-20 cm;99002304;43.1;42.55697914;-6.174698523;05/05/18;1193;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99002322;32;42.71526123;-6.218506044;26/07/18;1045;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99022058;49.9;40.39236333;-5.582806599;07/08/18;1186;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99022086;19.1;40.63966513;-5.644766982;23/05/18;949;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022122;12.5;40.9574413;-5.725414988;10/05/18;886;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022184;14.8;41.50424062;-5.866962466;23/05/18;744;Woodland;Broadleaved woodland;Forestry
0-20 cm;99022270;6.6;42.26169867;-6.069042583;20/06/18;929;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99022296;6.3;42.49046823;-6.131490516;05/05/18;1021;Bareland;Other bare soil;Fallow land
0-20 cm;99022324;35.5;42.73671656;-6.199462775;26/07/18;1170;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99042042;72.3;40.25468063;-5.524653866;08/08/18;1288;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99042052;34.2;40.34304852;-5.546541884;08/08/18;1073;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99042136;6.7;41.08471098;-5.733751006;07/08/18;866;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
