id,objectid,band,long,lat,read,map,map_rescaled
20995,3722,07,2.6038613987040864,38.88187080719464,1.21,1410,0.141
12737,3722,02,2.6038613987040864,38.88187080719464,1.21,1677,0.1677
8609,3723,06,2.649046828175202,38.8820735929023,1.02,1374,0.1374
12738,3723,02,2.649046828175202,38.8820735929023,1.02,1677,0.1677
351,3723,05,2.649046828175202,38.8820735929023,1.02,1427,0.1427
20996,3723,07,2.649046828175202,38.8820735929023,1.02,1410,0.141
4480,3723,8A,2.649046828175202,38.8820735929023,1.02,1460,0.146
16867,3723,04,2.649046828175202,38.8820735929023,1.02,1430,0.143
25125,3723,11,2.649046828175202,38.8820735929023,1.02,1388,0.1388
41641,3723,05,2.649046828175202,38.8820735929023,1.02,1228,0.1228
45770,3723,8A,2.649046828175202,38.8820735929023,1.02,1193,0.1193
33383,3723,08,2.649046828175202,38.8820735929023,1.02,1383,0.1383
29254,3723,03,2.649046828175202,38.8820735929023,1.02,1515,0.1515
37512,3723,12,2.649046828175202,38.8820735929023,1.02,1430,0.143
78802,3723,12,2.649046828175202,38.8820735929023,1.02,1173,0.1173
74673,3723,08,2.649046828175202,38.8820735929023,1.02,1234,0.1234
54028,3723,02,2.649046828175202,38.8820735929023,1.02,1523,0.1523
62286,3723,07,2.649046828175202,38.8820735929023,1.02,1186,0.1186
58157,3723,04,2.649046828175202,38.8820735929023,1.02,1204,0.1204
66415,3723,11,2.649046828175202,38.8820735929023,1.02,1194,0.1194
70544,3723,03,2.649046828175202,38.8820735929023,1.02,1289,0.1289
49899,3723,06,2.649046828175202,38.8820735929023,1.02,1218,0.1218
62287,3724,07,2.6939628367229354,38.88207362786651,0.96,1186,0.1186
58158,3724,04,2.6939628367229354,38.88207362786651,0.96,1204,0.1204
66416,3724,11,2.6939628367229354,38.88207362786651,0.96,1194,0.1194
70545,3724,03,2.6939628367229354,38.88207362786651,0.96,1289,0.1289
49900,3724,06,2.6939628367229354,38.88207362786651,0.96,1218,0.1218
54029,3724,02,2.6939628367229354,38.88207362786651,0.96,1523,0.1523
41642,3724,05,2.6939628367229354,38.88207362786651,0.96,1228,0.1228
25126,3724,11,2.6939628367229354,38.88207362786651,0.96,1388,0.1388
37513,3724,12,2.6939628367229354,38.88207362786651,0.96,1430,0.143
33384,3724,08,2.6939628367229354,38.88207362786651,0.96,1383,0.1383
45771,3724,8A,2.6939628367229354,38.88207362786651,0.96,1193,0.1193
29255,3724,03,2.6939628367229354,38.88207362786651,0.96,1515,0.1515
352,3724,05,2.6939628367229354,38.88207362786651,0.96,1427,0.1427
16868,3724,04,2.6939628367229354,38.88207362786651,0.96,1430,0.143
8610,3724,06,2.6939628367229354,38.88207362786651,0.96,1374,0.1374
20997,3724,07,2.6939628367229354,38.88207362786651,0.96,1410,0.141
4481,3724,8A,2.6939628367229354,38.88207362786651,0.96,1460,0.146
12739,3724,02,2.6939628367229354,38.88207362786651,0.96,1677,0.1677
78803,3724,12,2.6939628367229354,38.88207362786651,0.96,1173,0.1173
74674,3724,08,2.6939628367229354,38.88207362786651,0.96,1234,0.1234
74675,3725,08,2.7390048079381235,38.88255620923036,1.01,1234,0.1234
78804,3725,12,2.7390048079381235,38.88255620923036,1.01,1173,0.1173
41643,3725,05,2.7390048079381235,38.88255620923036,1.01,1228,0.1228
33385,3725,08,2.7390048079381235,38.88255620923036,1.01,1383,0.1383
29256,3725,03,2.7390048079381235,38.88255620923036,1.01,1515,0.1515
37514,3725,12,2.7390048079381235,38.88255620923036,1.01,1430,0.143
45772,3725,8A,2.7390048079381235,38.88255620923036,1.01,1193,0.1193
25127,3725,11,2.7390048079381235,38.88255620923036,1.01,1388,0.1388
62288,3725,07,2.7390048079381235,38.88255620923036,1.01,1186,0.1186
49901,3725,06,2.7390048079381235,38.88255620923036,1.01,1218,0.1218
70546,3725,03,2.7390048079381235,38.88255620923036,1.01,1289,0.1289
54030,3725,02,2.7390048079381235,38.88255620923036,1.01,1523,0.1523
58159,3725,04,2.7390048079381235,38.88255620923036,1.01,1204,0.1204
