id,datoid,band,long,lat,read,map,map_rescaled
25002,13327,11,5.254216527869189,38.3908772307286,0.79,1291,0.1291
25003,8357,02,3.368144627038265,38.42609124538649,0.22,1600,0.16
25004,5070,08,2.4249327864901726,38.4261123508352,2.06,1308.5,0.13085
25005,4696,08,3.053292981111424,38.03798441996304,1.66,1308.5,0.13085
25006,4358,8A,1.7695985123200282,38.94497436779376,5.39,1326.5,0.13265
25007,11307,11,3.7719457932102913,37.82542005193765,1.5,1291,0.1291
25008,11315,06,3.322823249226996,37.79012014411781,0.6,1296,0.1296
25009,5909,8A,3.2777663704696685,37.29152543373899,2.47,1326.5,0.13265
25010,7946,03,4.131279151770866,38.214639555347745,1.44,1402,0.1402
25011,3723,04,2.649046828175202,38.8820735929023,1.02,1317,0.1317
25012,5236,05,2.6939634628486884,37.860894452517016,0.42,1327.5,0.13275
25013,5004,12,2.1704535771609854,38.395385395404105,7.23,1301.5,0.13015
25014,4908,8A,2.0525935608556214,38.57988767653618,5.25,1326.5,0.13265
25015,13184,05,4.670317884991749,38.49641291862904,19.64,1327.5,0.13275
25016,3793,08,3.0085272822702906,39.369661681673485,7.25,1308.5,0.13085
25017,13458,11,4.984275620972625,38.07352939482545,0.7,1291,0.1291
25018,7529,02,3.9516221226425183,39.05667378285703,1.71,1600,0.16
25019,8148,06,3.098211773538223,38.91702936599093,2.98,1296,0.1296
25020,4635,03,3.72703252542249,38.17935319103309,2.84,1402,0.1402
25021,5147,8A,2.604131270581741,38.214651229366375,0.92,1326.5,0.13265
25022,4302,05,2.1188023734137666,39.31048823678273,10.65,1327.5,0.13275
25023,5098,07,2.693965779603807,38.390888622946704,0.92,1298,0.1298
25024,7845,11,4.444532741519653,38.56521462047861,4.65,1291,0.1291
25025,5054,8A,2.0975242308071076,38.081050126357496,4.13,1326.5,0.13265
25026,8514,8A,2.7390129826072087,37.576771484540835,5,1326.5,0.13265
25027,3741,11,2.6945012240221673,38.847939883308904,0.68,1291,0.1291
25028,5770,8A,2.828871459579369,37.54104410060459,4.1,1326.5,0.13265
25029,3830,03,2.7385974210584596,39.26612406086353,13.08,1402,0.1402
25030,4959,07,2.3795486380001107,38.601806877708974,2.79,1298,0.1298
25031,5800,11,2.828835695851278,37.46980180286224,5.83,1291,0.1291
25032,13261,08,5.2235931996837355,38.11449096129988,2.98,1308.5,0.13085
25033,7537,07,4.3109536989455695,39.056671948267464,1.91,1298,0.1298
25034,5218,11,2.243706394272261,37.93470020204752,1.34,1291,0.1291
25035,13321,05,4.984724842395069,38.39087728001508,1.15,1327.5,0.13275
25036,3881,03,3.043903681065658,39.36165382563461,3.99,1402,0.1402
25037,13388,07,5.119470626741635,38.17934343913686,0.79,1298,0.1298
25038,5188,12,2.423254259228967,38.07343075844113,1.68,1301.5,0.13015
25039,8911,03,2.0665453206861097,37.727417863727474,1.19,1402,0.1402
25040,7936,07,4.1761966326573505,38.35566327605492,0.44,1298,0.1298
25041,7858,04,4.355860707272471,38.531561568505516,2.85,1317,0.1317
25042,4760,07,2.5318526853792465,38.47652512341603,0.83,1298,0.1298
25043,4376,12,1.945925828049953,38.90021161771695,32.57,1301.5,0.13015
25044,7717,03,4.310876887598885,38.74187335795759,4,1402,0.1402
25045,13442,06,4.266080381035083,38.073345558222336,4.89,1296,0.1296
25046,4932,05,1.8211240866747627,38.51877747232812,9.3,1327.5,0.13275
25047,7618,06,3.996537549081948,38.91702205507793,1.93,1296,0.1296
25048,11156,8A,3.502450870207888,38.07335250266619,0.7,1326.5,0.13265
25049,13606,02,4.80509059005075,37.82551839743983,4.56,1600,0.16
25050,11168,06,4.041904233424571,38.07340404145093,1.15,1296,0.1296
25051,8520,08,2.379551629390007,37.54105137308005,9.02,1308.5,0.13085
25052,3972,06,3.053233818066812,38.98699465728851,3.43,1296,0.1296
25053,5973,11,3.3683519914435056,37.18396925073487,7.4,1291,0.1291
25054,7610,05,3.6372084027217393,38.91702399813137,1.25,1327.5,0.13275
25055,8243,11,3.322793360480863,38.74207849044607,1.23,1291,0.1291
25056,3846,8A,2.8734804769635924,39.23085967224316,5.91,1326.5,0.13265
25057,4991,8A,1.9495024910149263,38.442793789459465,4.69,1326.5,0.13265
25058,5176,05,2.424646359560146,38.10877379271283,1.56,1327.5,0.13275
25059,5932,12,3.3678226636539144,37.25546144168428,0.18,1301.5,0.13015
25060,5104,12,2.514308134231174,38.35561918543093,2.79,1301.5,0.13015
25061,4100,05,2.783798519843077,38.42608467236452,1.22,1327.5,0.13275
25062,4206,8A,3.320017800713223,38.23988531645517,0.75,1326.5,0.13265
25063,8929,11,1.6127762678451654,37.68172093265997,1.32,1291,0.1291
25064,5065,05,2.649049260812992,38.46126295189714,2.09,1327.5,0.13275
25065,8000,12,3.6407476248039865,39.00498100553157,3.42,1301.5,0.13015
25066,5206,8A,2.738878972831439,38.00267176122532,0.17,1326.5,0.13265
25067,5031,05,2.160640925376326,38.28880968450828,3.45,1327.5,0.13275
25068,8606,05,2.3346366485149583,37.46978799264061,3.54,1327.5,0.13275
25069,8413,05,1.6924728711693344,37.569461882717526,1.17,1327.5,0.13275
25070,7580,07,4.041454602370356,38.986881847864204,1.93,1298,0.1298
25071,7626,8A,4.3558664502020825,38.91702016095026,3.22,1326.5,0.13265
25072,11240,11,3.682195289243705,37.93203490885465,0.45,1291,0.1291
25073,4817,11,2.918543295381579,37.9671993302447,0.23,1291,0.1291
25074,5228,04,2.6939636371218536,37.931781988819516,1.01,1317,0.1317
25075,11213,12,3.502449415835443,37.96719896198143,1.13,1301.5,0.13015
25076,4681,05,3.098209562784309,38.07335168941669,1.4,1327.5,0.13275
25077,4587,07,1.9711800982587588,38.869525201123714,10.52,1298,0.1298
25078,8342,06,3.3232279160079794,38.46133404518604,1.55,1296,0.1296
25079,11321,06,3.592057887172456,37.78980616743941,2.2,1296,0.1296
25080,7710,11,3.9516560618922676,38.74205884394026,1.93,1291,0.1291
25081,13411,12,5.297649579579591,38.320603595543,8.98,1301.5,0.13015
25082,7925,04,4.357207584615617,38.39161581310123,1.23,1317,0.1317
25083,13532,07,5.119237027936837,38.038389025618166,2.88,1298,0.1298
25084,7673,07,3.8617882253731617,38.81210482773925,2.06,1298,0.1298
25085,13265,04,4.714783975922693,38.093454589331834,0.52,1317,0.1317
25086,8855,05,1.7598168685823459,37.50444758351665,1.88,1327.5,0.13275
25087,4566,11,1.7355108456144122,38.818450346663816,17.91,1291,0.1291
25088,8057,11,3.547352229928283,39.23126115603831,4.33,1291,0.1291
25089,8897,08,2.1144482877406645,37.76041860502896,1.55,1308.5,0.13085
25090,3802,02,3.008383311076335,39.335158838274985,4.94,1600,0.16
25091,8704,8A,1.9048686010771165,37.41486682314909,2.65,1326.5,0.13265
25092,5948,11,3.098201378233755,37.21983211260507,4.09,1291,0.1291
25093,7920,04,4.131280805569304,38.39087804747605,0.24,1317,0.1317
25094,8503,04,2.2448044849941007,37.576656376691766,3.94,1317,0.1317
25095,3949,02,2.7388816381328875,39.021794530073976,3.22,1600,0.16
25096,3891,06,2.266035731949668,38.65777972059718,3.22,1296,0.1296
25097,8463,03,2.3794877205457485,37.68343780558867,1.48,1402,0.1402
25098,13537,08,4.400251292108838,38.002389531291406,6.66,1308.5,0.13085
25099,5850,07,3.277759006080969,37.39845657311915,12.48,1298,0.1298
25100,7846,8A,3.7719574102235454,38.531568560576304,4.22,1326.5,0.13265
25101,4963,11,2.289715491722332,38.56669656081756,0.99,1291,0.1291
25102,13263,07,4.316187859610947,38.09755491052614,0.43,1298,0.1298
25103,4283,02,2.772347416438667,39.27095740900738,12.82,1600,0.16
25104,13563,08,4.7601483884259626,37.96719379213143,5.52,1308.5,0.13085
25105,13419,08,4.5355720323732225,38.28518745795127,3.11,1308.5,0.13085
25106,8199,02,3.2325125297980906,38.88347149017635,0.92,1600,0.16
25107,11266,05,3.8170685606987638,37.896201695403384,1.41,1327.5,0.13275
25108,13577,08,4.850068757524569,37.93164108131696,2.46,1308.5,0.13085
25109,8289,02,3.3012127964405438,39.2587976635498,8.89,1600,0.16
25110,4780,02,2.6248553574739844,38.08722618474635,2.71,1600,0.16
25111,4347,02,2.0865523058432376,38.962520578091265,6.33,1600,0.16
25112,7780,05,4.042061817688341,38.601486461605184,5.11,1327.5,0.13275
25113,4275,03,2.6938918868834807,38.601778691033886,0.67,1402,0.1402
25114,4577,03,2.2574608454387994,39.24544182008533,21.47,1402,0.1402
25115,8837,02,1.9728627883129908,37.82651321939638,1.23,1600,0.16
25116,5865,12,3.053287257944749,37.362766375928764,2.99,1301.5,0.13015
25117,4308,03,1.7343172289435749,39.05198143750247,8.69,1402,0.1402
25118,4741,8A,2.0171847436582815,38.55415356921385,5.11,1326.5,0.13265
25119,4313,8A,1.9584636602844885,39.03960368260325,2.79,1326.5,0.13265
25120,7560,05,4.266018899438723,39.02186208046038,0.94,1327.5,0.13275
25121,5206,04,2.738878972831439,38.00267176122532,0.17,1317,0.1317
25122,7538,02,4.355932508714815,39.05735527028971,4.86,1600,0.16
25123,7724,07,3.7719557330689097,38.70703276066501,0.74,1298,0.1298
25124,5150,02,2.7388346301923843,38.21471467416639,1.26,1600,0.16
25125,13300,08,4.535356437603348,38.21450783078656,2.63,1308.5,0.13085
25126,8078,02,3.1424038369850065,39.12516296520864,4.96,1600,0.16
25127,8827,05,1.6507351577923635,37.60740269763113,3,1327.5,0.13275
25128,7879,05,3.8168714307995555,38.461260384462314,2.27,1327.5,0.13275
25129,4705,11,2.8734292487378847,38.00301111383538,1.01,1291,0.1291
25130,5749,8A,2.9185417745338027,37.612246704812044,1.32,1326.5,0.13265
25131,3796,05,2.51430412325343,39.33516091573656,13.49,1327.5,0.13275
25132,8170,11,3.5472307058366477,38.63710450586739,1.19,1291,0.1291
25133,7426,11,4.176212821197086,39.33514535214333,6.39,1291,0.1291
25134,13401,02,4.850149666985578,38.320540236121225,6.3,1600,0.16
25135,7592,11,3.682124870308583,38.951962312237264,1.55,1291,0.1291
25136,7524,12,3.7270403326806236,39.05667620339909,2.38,1301.5,0.13015
25137,11374,06,3.5024493529533727,37.647816544540866,2.23,1296,0.1296
25138,5978,04,2.783291219642568,37.14817017718096,14.35,1317,0.1317
25139,7546,12,3.6375225408816503,39.02231945189744,4.57,1301.5,0.13015
25140,4599,05,1.7783267484364182,38.94196264674632,2.82,1327.5,0.13275
25141,4371,03,1.7213546265303123,38.91262959089212,7.58,1402,0.1402
25142,3729,11,2.9185454881691877,38.88207440407195,1.53,1291,0.1291
25143,6028,07,3.451079917473117,37.31586271500643,0.15,1298,0.1298
25144,3920,8A,3.0532443588983553,39.090979593359954,4.78,1326.5,0.13265
25145,4864,07,2.0015576375010093,38.0153617055434,6.62,1298,0.1298
25146,5847,02,3.1431190181220447,37.39845716544822,3.12,1600,0.16
25147,4995,05,2.128683528027047,38.43320129321666,12.56,1327.5,0.13275
25148,8806,05,2.210253794251699,37.826362999678416,1.67,1327.5,0.13275
25149,11249,12,4.08591938086267,37.931578297432516,1.76,1301.5,0.13015
25150,7950,8A,3.9063298825858057,38.17953964901517,0.22,1326.5,0.13265
25151,5978,02,2.783291219642568,37.14817017718096,14.35,1600,0.16
25152,5047,04,2.192977185400051,38.14648392693587,5.58,1317,0.1317
25153,4305,08,1.599797334958353,39.05940944467135,11.17,1308.5,0.13085
25154,7658,11,4.086369470955994,38.84709328211733,2.5,1291,0.1291
25155,8189,06,3.232962152767467,38.9170285202735,1.01,1296,0.1296
25156,7953,04,4.041446876858912,38.17934403936222,0.99,1317,0.1317
25157,4251,04,2.693961785694053,38.70703541746867,0.85,1317,0.1317
25158,4243,07,2.3344974428835856,38.70632065661531,4.24,1298,0.1298
25159,11241,04,3.727174023554468,37.93174440075818,1.13,1317,0.1317
25160,5705,08,3.143124797882583,37.82542301791503,0.21,1308.5,0.13085
25161,4048,03,2.4244650121621647,38.77710240008666,2.12,1402,0.1402
25162,13402,02,4.894840369975217,38.32032175493176,1.15,1600,0.16
25163,5171,06,2.7837949688027583,38.14403567797782,1.17,1296,0.1296
25164,13278,03,4.715233143446222,38.24992324461838,22.28,1402,0.1402
25165,6034,05,3.2475936686717644,37.52365438130405,0.66,1327.5,0.13275
25166,5201,05,2.514299921832846,38.00260149229541,0,1327.5,0.13275
25167,11256,07,3.3678639160883916,37.89615348426332,1.26,1298,0.1298
25168,11157,03,3.547367123995694,38.07335279260732,2,1402,0.1402
25169,5780,11,3.277868983227943,37.54105037587484,1.81,1291,0.1291
25170,5908,02,3.23002065709886,37.2919687043268,1.81,1600,0.16
25171,11367,06,3.6821133503133803,37.68337046655653,1.08,1296,0.1296
25172,13410,08,5.254216503614677,38.32043446311663,2.33,1308.5,0.13085
25173,4549,06,1.9298409449154696,38.72555363862536,8.68,1296,0.1296
25174,8354,08,3.2329630349130762,38.42608475681449,1.24,1308.5,0.13085
25175,5180,06,2.603708906989661,38.10856870544806,2.63,1296,0.1296
25176,4462,8A,2.1921129728590625,39.13158046533256,39.44,1326.5,0.13265
25177,8621,07,2.649047547725745,37.43413114425136,0.95,1298,0.1298
25178,4028,02,2.8736297356413103,38.91703042139034,3.03,1600,0.16
25179,7992,12,3.931024772765505,38.138437423799914,2.25,1301.5,0.13015
25180,5843,11,2.9634563960827376,37.39845700130885,6.1,1291,0.1291
25181,8514,02,2.7390129826072087,37.576771484540835,5,1600,0.16
25182,7687,8A,3.6372072241320867,38.777099801913884,1.86,1326.5,0.13265
25183,8402,03,2.337997206466977,37.32302265119357,2.34,1402,0.1402
25184,13191,12,5.029640148460251,38.49641288347584,8.69,1301.5,0.13015
25185,5084,04,2.4695182347762863,38.03824757272975,0.42,1317,0.1317
25186,8469,07,2.6490550917775004,37.68326077034603,0.88,1298,0.1298
25187,4446,04,2.1056865750068967,39.17128569929466,5.27,1317,0.1317
25188,5741,04,3.008374210244192,37.64781872813429,1.49,1317,0.1317
25189,6003,02,2.7388786880654945,37.07662913778674,4.64,1600,0.16
25190,3745,08,2.873628174369346,38.84710104099489,1.52,1308.5,0.13085
25191,4940,03,2.1361225730145765,38.008014345701035,3.24,1402,0.1402
25192,7771,02,4.310947191549651,38.63689336742687,3.69,1600,0.16
25193,4745,08,2.188426518698379,38.20880374437918,3.69,1308.5,0.13085
25194,11225,12,4.0409592919839445,37.96641001741357,1.34,1301.5,0.13015
25195,5911,11,3.3676973540616717,37.29133220196387,0.2,1291,0.1291
25196,13427,06,4.894705618191023,38.28535666552566,8.59,1296,0.1296
25197,4101,02,2.828813241562436,38.42785814911318,1.89,1600,0.16
25198,13525,05,4.805063670236631,38.03797871738952,2.41,1327.5,0.13275
25199,7838,02,4.131282713590967,38.56669075215602,1.98,1600,0.16
25200,8727,8A,1.7638625581268332,37.35100408132688,4.25,1326.5,0.13265
25201,5081,02,2.3346348051719956,38.03798560858873,3.35,1600,0.16
25202,11390,05,3.367593333643347,37.57675571488994,2.61,1327.5,0.13275
25203,4400,12,1.8945622810263845,38.83287560333018,26.71,1301.5,0.13015
25204,8437,05,2.137730348065689,37.50954773083799,3,1327.5,0.13275
25205,7958,8A,4.39859150190783,38.971900680289025,2.11,1326.5,0.13265
25206,13496,05,4.805054702355149,38.144268140924936,1.81,1327.5,0.13275
25207,4665,12,3.2786016096477977,38.10864541090912,1.3,1301.5,0.13015
25208,5030,03,2.1162433803931373,38.29240125802284,6.44,1402,0.1402
25209,5909,04,3.2777663704696685,37.29152543373899,2.47,1317,0.1317
25210,7819,03,4.130965423242725,38.28518539194811,0.45,1402,0.1402
25211,5050,06,2.1455494909111805,38.11384172146512,2.09,1296,0.1296
25212,8581,12,2.604130191705085,37.718912599347696,1.99,1301.5,0.13015
25213,11344,04,3.9066933517295435,37.75478372635925,1.87,1317,0.1317
25214,4612,02,2.9634626420689085,38.56669819033317,0.88,1600,0.16
25215,7791,12,3.772532302360977,38.56696295100988,2.63,1301.5,0.13015
25216,13535,02,4.311992780234711,38.00401756776988,0.47,1600,0.16
25217,7774,03,3.7270408312456063,38.601806456488504,2.66,1402,0.1402
25218,4180,02,3.4126249338085795,38.214649916568725,1.61,1600,0.16
25219,8936,08,1.9259111200763277,37.66379662369872,1.89,1308.5,0.13085
25220,13221,11,5.074555413202929,38.426072947893445,1.84,1291,0.1291
25221,7450,07,4.131293617341886,39.26563096454494,2.57,1298,0.1298
25222,8124,07,3.5024605082325713,39.021789274834056,7.39,1298,0.1298
25223,4587,02,1.9711800982587588,38.869525201123714,10.52,1600,0.16
25224,13422,12,4.670254987650502,38.28573744282344,6.16,1301.5,0.13015
25225,8752,12,1.6680202682998602,37.28453817946914,1.97,1301.5,0.13015
25226,7723,08,3.7270397272161224,38.707033398578304,2.89,1308.5,0.13085
25227,8770,07,1.6588825594157166,37.17742103981992,6.02,1298,0.1298
25228,3753,02,2.424420444045974,38.81220813657151,2.34,1600,0.16
25229,3954,07,2.9633568375964296,39.02167624171732,6.37,1298,0.1298
25230,7615,05,3.8617888038882047,38.91702292176364,3.71,1327.5,0.13275
25231,11285,08,3.682114381579326,37.86089044540832,1.12,1308.5,0.13085
25232,8648,07,2.2897222407650615,37.291334245915266,2.8,1298,0.1298
25233,3915,08,2.469385176316402,39.12640586341251,2.79,1308.5,0.13085
25234,13593,07,4.849978916114689,37.86088833192436,1.02,1298,0.1298
25235,11201,03,3.817276728197868,38.00253719761665,1.22,1402,0.1402
25236,7995,8A,3.884462982345303,39.03854913780499,0,1326.5,0.13265
25237,11447,04,4.167559117401503,37.94804756791635,1.78,1317,0.1317
25238,4787,02,2.620121425471199,38.050613632096265,2.6,1600,0.16
25239,3803,11,3.053300062530809,39.33515862983402,6.54,1291,0.1291
25240,7550,05,3.8165225826353817,39.02126437699064,5.34,1327.5,0.13275
25241,13521,03,4.804569612101725,38.10845497595328,1.34,1402,0.1402
25242,8700,05,1.725083993212118,37.42469105856548,0.85,1327.5,0.13275
25243,6021,8A,3.03917078571871,37.485415167696175,2.05,1326.5,0.13265
25244,7806,03,4.131280154290724,38.32043308175173,0.47,1402,0.1402
25245,5117,11,2.604132141947567,38.320445260314735,0.17,1291,0.1291
25246,8216,06,3.502458917316203,38.84709736095027,0.85,1296,0.1296
25247,11159,8A,3.637055407950756,38.073346477547936,6.04,1326.5,0.13265
25248,4605,12,1.750426001874724,38.9830445864739,5.93,1301.5,0.13015
25249,5716,04,2.9634597450021167,37.75443298642023,0.33,1317,0.1317
25250,8404,08,2.4215587178762803,37.237342881945686,3.04,1308.5,0.13085
25251,6014,07,2.9634540532764766,37.040784490821764,1.14,1298,0.1298
25252,8823,04,2.102125708916194,37.61855676977375,1.95,1317,0.1317
25253,7936,11,4.1761966326573505,38.35566327605492,0.44,1291,0.1291
25254,11233,04,3.3676658878738994,37.931858369401446,0.9,1317,0.1317
25255,5236,08,2.6939634628486884,37.860894452517016,0.42,1308.5,0.13085
25256,8543,8A,2.828711323201876,37.82542460733827,0.81,1326.5,0.13265
25257,13417,8A,4.445741475040092,38.28518745795127,16.32,1326.5,0.13265
25258,5735,12,3.1431228224872725,37.683373260501966,0.21,1301.5,0.13015
25259,4407,06,2.212088225927094,38.816781664902656,4.63,1296,0.1296
25260,5799,04,2.7835070686356667,37.46951660736489,1.04,1317,0.1317
25261,13487,04,4.400826202212577,38.144027948981865,0.23,1317,0.1317
25262,13283,07,4.939737669310529,38.24980330170918,0.43,1298,0.1298
25263,7725,04,3.8168716230390256,38.70703217182197,1.19,1317,0.1317
25264,11292,12,3.9964096837827214,37.86090395610137,4.12,1301.5,0.13015
25265,4728,8A,2.220179720000425,38.463213606187296,6.03,1326.5,0.13265
25266,3985,02,2.828713644448571,38.951968899995634,1.77,1600,0.16
25267,8368,02,3.4126286968513044,38.390887538644186,1.69,1600,0.16
25268,11131,12,3.8166761882607583,38.14383114190507,1.86,1301.5,0.13015
25269,3990,05,3.0532959733996354,38.95196835509094,4.89,1327.5,0.13275
25270,3908,8A,3.008481177136648,39.16147663560537,5.46,1326.5,0.13265
25271,4793,8A,3.129633795639418,38.150153408901346,1.99,1326.5,0.13265
25272,8315,06,3.637208048785518,38.53156906653518,4.63,1296,0.1296
25273,4407,04,2.212088225927094,38.816781664902656,4.63,1317,0.1317
25274,8590,11,2.693962774739181,37.54105138020295,2.01,1291,0.1291
25275,4548,06,1.8850605298733518,38.72803934792322,2.03,1296,0.1296
25276,7883,12,3.996533686326226,38.46125751456247,3.12,1301.5,0.13015
25277,919,08,4.0863792688807985,39.36987772790715,3.59,1308.5,0.13085
25278,11419,11,3.5275472147931146,37.47951116877984,2.1,1291,0.1291
25279,8600,02,2.5592151461513364,37.50542877404734,1.33,1600,0.16
25280,7642,07,4.266177832073736,38.882051285733574,3.64,1298,0.1298
25281,5001,06,2.0360328185555736,38.40284330888967,2.93,1296,0.1296
25282,4532,08,2.7837972891511376,38.56669686986363,1.19,1308.5,0.13085
25283,3918,03,2.60435020169458,39.12625933870714,2.58,1402,0.1402
25284,7530,02,3.9965387276716005,39.05667345500263,2.63,1600,0.16
25285,5858,03,2.7388435244120126,37.36274343545186,0.62,1402,0.1402
25286,3964,05,2.69328207812927,38.9873790849842,2.37,1327.5,0.13275
25287,7721,8A,3.637207135198874,38.70703455523425,1.94,1326.5,0.13265
25288,13166,03,4.849862248315479,38.56664208440382,16.3,1402,0.1402
25289,8707,02,2.0389051062180616,37.40768009642571,2.24,1600,0.16
25290,8577,08,2.379550521767261,37.71891194560782,4.72,1308.5,0.13085
25291,5807,08,3.142976254263831,37.46980240888637,7.24,1308.5,0.13085
25292,13621,03,4.530218126280472,37.97892758567651,8.97,1402,0.1402
25293,11318,03,3.4575349470001067,37.789935235385784,0.53,1402,0.1402
25294,13201,08,4.849979011336107,38.461251514501875,10.13,1308.5,0.13085
25295,8556,04,2.7388790527814995,37.78993819568971,0.75,1317,0.1317
25296,13409,12,5.208959868284248,38.320800946748626,12.68,1301.5,0.13015
25297,4114,05,3.1431282824475693,38.32044466125352,1.85,1327.5,0.13275
25298,8634,11,2.469384368730962,37.36276641876811,2.8,1291,0.1291
25299,13433,04,5.164385934603447,38.28518739449042,1.74,1317,0.1317
25300,3984,04,2.7837969208418714,38.9519686904169,0.26,1317,0.1317
25301,8779,08,2.0371799932245374,37.906893282750524,1.29,1308.5,0.13085
25302,7548,8A,3.7270854568539757,39.02166991866902,5.26,1326.5,0.13265
25303,11448,04,4.227926484806009,37.98030539375746,2.23,1317,0.1317
25304,7645,02,4.4007817526740025,38.88206365607346,7.53,1600,0.16
25305,8932,05,1.746574932336541,37.673546161558555,2.68,1327.5,0.13275
25306,5833,05,3.5480464345051215,37.43438675832639,6.6,1327.5,0.13275
25307,5845,03,3.0532875975079263,37.39845745090802,0.12,1402,0.1402
25308,7776,11,3.8617878642504175,38.60180486287105,0.45,1291,0.1291
25309,7938,07,4.26602875755065,38.355662712506614,2.33,1298,0.1298
25310,5170,12,2.7388787895751214,38.1440357062374,0.59,1301.5,0.13015
25311,13552,03,5.074555303608464,38.002594760575114,1.66,1402,0.1402
25312,7679,08,4.131285312417085,38.81210293081437,2.42,1308.5,0.13085
25313,5990,11,2.694628620400815,37.111753912047654,6.69,1291,0.1291
25314,13477,11,4.311013607591868,38.249986743310494,0.36,1291,0.1291
25315,8488,06,2.8736260929728332,37.647818969965485,1.1,1296,0.1296
25316,4658,07,2.8736273784620048,38.10870221191556,1.44,1298,0.1298
25317,4960,05,2.424465214283104,38.60180676538352,1.01,1327.5,0.13275
25318,4378,06,2.035378799214655,38.895264615901255,2.88,1296,0.1296
25319,13361,11,5.119470635724788,38.21464187744713,0.79,1291,0.1291
25320,7640,07,4.175456465779,38.882114829678216,5.9,1298,0.1298
25321,8600,05,2.5592151461513364,37.50542877404734,1.33,1327.5,0.13275
25322,8451,04,2.379551134418285,37.89634628610123,1.32,1317,0.1317
25323,7758,8A,3.7270404000542707,38.63689928969669,2.26,1326.5,0.13265
25324,8292,03,3.2329614682512204,38.56669881544906,1.35,1402,0.1402
25325,7686,08,3.592290832902042,38.77710029913833,1.87,1308.5,0.13085
25326,8826,05,1.605888068891543,37.60983980590405,1.95,1327.5,0.13275
25327,3897,03,2.5134937566288866,39.16184070187017,8.99,1402,0.1402
25328,3789,8A,3.0982175164678343,39.4046052401644,9.62,1326.5,0.13265
25329,7974,05,4.19128944334151,38.47431568522643,3.12,1327.5,0.13275
25330,3984,11,2.7837969208418714,38.9519686904169,0.26,1291,0.1291
25331,8286,02,3.5691002597004986,39.22376626929833,6.29,1600,0.16
25332,4204,06,2.9331165555397005,38.338597924492866,2.01,1296,0.1296
25333,11288,08,3.817113265358877,37.86095406975798,1.32,1308.5,0.13085
25334,8423,06,2.1407981612362885,37.54508919691977,2.38,1296,0.1296
25335,11395,05,3.592280718770259,37.5767265463666,3.36,1327.5,0.13275
25336,5140,8A,2.738880084047446,38.24993321280914,1.48,1326.5,0.13265
25337,8255,03,3.2778765874668228,38.70703726811812,1.07,1402,0.1402
25338,7418,07,4.310315643565565,39.36996629208614,12.91,1298,0.1298
25339,5891,11,3.4575300565716995,37.32705712446987,0.86,1291,0.1291
25340,13371,04,4.3109956475743925,38.17934349562866,2.33,1317,0.1317
25341,8800,12,1.9413407190419731,37.84101523021764,1.27,1301.5,0.13015
25342,4600,02,1.7998513285699163,38.95722411534162,8.42,1600,0.16
25343,5813,12,3.5473640472658454,37.46978688040789,11.03,1301.5,0.13015
25344,4283,07,2.772347416438667,39.27095740900738,12.82,1298,0.1298
25345,8558,03,2.8285315137196614,37.7899377981429,1.05,1402,0.1402
25346,11323,03,3.682159119477106,37.79000422392448,1.84,1402,0.1402
25347,4769,08,2.3121757363945172,38.14539235135238,3.6,1308.5,0.13085
25348,4729,08,1.8598469165159903,38.447713523246186,12.73,1308.5,0.13085
25349,5820,11,2.918846353720775,37.43425913329164,2.74,1291,0.1291
25350,5174,11,2.334795957544075,38.10885136029131,1.9,1291,0.1291
25351,5799,02,2.7835070686356667,37.46951660736489,1.04,1600,0.16
25352,4403,08,2.028969642157649,38.82556765478607,4.76,1308.5,0.13085
25353,8023,07,3.956808640258487,39.26184345409435,11.89,1298,0.1298
25354,13421,02,4.625788861685263,38.28531437248303,3.97,1600,0.16
25355,4290,11,2.4579481468175493,38.99020730429219,3.04,1291,0.1291
25356,4290,8A,2.4579481468175493,38.99020730429219,3.04,1326.5,0.13265
25357,8616,8A,2.379300937441983,37.43402418339357,2.22,1326.5,0.13265
25358,3745,11,2.873628174369346,38.84710104099489,1.52,1291,0.1291
25359,8226,04,3.5024585454136754,38.812107893617714,2.99,1317,0.1317
25360,8005,04,4.159448694028505,38.90659972264107,2.96,1317,0.1317
25361,7697,06,4.131285007888203,38.77709560702016,1.93,1296,0.1296
25362,8247,04,3.5024579345592826,38.74207727830445,3.44,1317,0.1317
25363,7785,03,4.26603090452418,38.601800524299996,2.54,1402,0.1402
25364,11215,8A,3.592282421077722,37.96719883450569,0.99,1326.5,0.13265
25365,5193,02,2.6490470716186443,38.07335265824436,2.79,1600,0.16
25366,8789,04,2.0340832740647254,37.87152047452889,1.91,1317,0.1317
25367,8291,12,3.4596941160574493,39.2047721302587,7.62,1301.5,0.13015
25368,8009,08,4.4925117833023585,39.007167364133394,3.23,1308.5,0.13085
25369,4363,05,1.9937363890044917,38.93261044591583,9.36,1327.5,0.13275
25370,8681,08,2.2207239131113377,37.18898975650431,2.48,1308.5,0.13085
25371,4187,12,2.7839300808113823,38.179344929108055,0.25,1301.5,0.13015
25372,13183,03,4.625402602282766,38.496412925659676,21.06,1402,0.1402
25373,8825,04,2.191755374205706,37.613685193705614,4.62,1317,0.1317
25374,4137,04,3.3227947825139577,38.28519640593014,5.21,1317,0.1317
25375,4800,08,2.82969007094159,38.09655075981781,0.32,1308.5,0.13085
25376,4290,04,2.4579481468175493,38.99020730429219,3.04,1317,0.1317
