,band,long,lat,read,map,map_rescaled
2929,06,-5.05764194,41.64414657,5.27214285,3210,0.321
2930,06,-5.06250467,41.66974949,2.857565859,3500,0.35000000000000003
2931,06,-5.05701611,41.64409401,3.704955821,2716,0.2716
2932,06,-5.08929233,41.67119541,3.7999546,2395,0.23950000000000002
2933,06,-4.96229015,41.59663905,1.15164924,2500,0.25
2934,06,-5.06663114,41.62739623,6.797732,3027,0.3027
2935,06,-5.05582364,41.6504056,4.255949152,3530,0.35300000000000004
2936,06,-5.04906845,41.62170891,4.1998364,2539,0.2539
2937,06,-4.91867407,41.54025121,1.509190979,2879,0.2879
2938,06,-5.05578508,41.65002696,4.862087381,2967,0.2967
2939,06,-4.91994887,41.5467523,2.5547956,2543,0.2543
2940,06,-5.0493194,41.6217761,7.384809168,2645,0.2645
2941,06,-4.9832239,41.60555858,5.462494,3341,0.3341
2942,06,-4.96216151,41.59590823,3.7078068,2677,0.2677
2943,06,-4.94784932,41.57202849,1.634655596,2502,0.25020000000000003
2944,06,-4.94844485,41.57371584,1.634655596,2530,0.253
2945,06,-4.98192379,41.60574093,10.0555748,2971,0.29710000000000003
2946,06,-4.94851477,41.57281895,1.33332436,2522,0.25220000000000004
2947,06,-4.96280307,41.59623084,1.15164924,2584,0.2584
2948,06,-4.921297,41.55298489,6.3488024,2581,0.2581
2949,06,-4.94708298,41.57145126,1.33332436,2710,0.271
2950,06,-4.91795764,41.5396364,1.509190979,2492,0.2492
2951,06,-4.92074007,41.5522232,6.3488024,2433,0.24330000000000002
2952,06,-4.98350685,41.60679787,10.0555748,2916,0.2916
2953,06,-4.92162085,41.54621888,1.7307236,2604,0.2604
2954,06,-5.06277695,41.66926076,2.857565859,3672,0.3672
2955,06,-5.06704136,41.6273062,6.797732,3207,0.32070000000000004
2956,06,-5.08905473,41.67107597,3.7999546,2528,0.2528
2957,06,-4.9624917,41.59624939,1.15164924,2695,0.2695
2958,06,-5.08874072,41.67110001,3.7999546,2509,0.2509
2959,06,-5.06265043,41.66959694,2.857565859,3615,0.36150000000000004
2960,06,-4.92025515,41.5466555,2.5547956,2615,0.2615
2961,06,-4.91824833,41.53983022,1.509190979,2660,0.266
2962,06,-4.94825478,41.57290209,1.634655596,2497,0.2497
2963,06,-4.92117385,41.55322086,1.33332436,2594,0.2594
2964,06,-5.08853147,41.67036064,3.905291,2473,0.24730000000000002
2965,06,-5.04968058,41.6220559,7.384809168,2453,0.24530000000000002
2966,06,-5.05759406,41.64404151,5.27214285,3346,0.3346
2967,06,-5.0624518,41.6697124,4.84256084,3500,0.35000000000000003
2968,06,-4.9619375,41.59582824,3.7078068,2795,0.2795
2969,06,-4.91838746,41.53996543,1.509190979,2556,0.2556
2970,06,-5.057638,41.64431394,3.704955821,3133,0.3133
2971,06,-5.05579796,41.65000347,4.862087381,2753,0.2753
2972,06,-5.05572289,41.65066351,4.255949152,3136,0.3136
2973,06,-5.05107591,41.62254674,4.1998364,2245,0.2245
2974,06,-5.06687148,41.62782873,6.797732,2648,0.26480000000000004
2975,06,-4.91993077,41.5465961,1.7307236,2717,0.2717
2976,06,-4.15460471,41.78717324,6.8849664,3230,0.323
2977,06,-4.15415632,41.78779098,9.3830424,2905,0.29050000000000004
2978,06,-4.19513661,41.73670487,8.7141304,2975,0.2975
2979,06,-4.18339428,41.79203347,8.5810376,3540,0.35400000000000004
2980,06,-4.19465826,41.73698472,10.2167688,2991,0.29910000000000003
2981,06,-4.17980675,41.79112173,8.5810376,2655,0.2655
2982,06,-4.18368589,41.79222846,7.3825128,3242,0.3242
2983,06,-4.19241942,41.78554265,8.9453188,3118,0.3118
2984,06,-4.19180521,41.78488627,8.02953,3030,0.303
2985,06,-4.15441259,41.78728354,6.8849664,2986,0.29860000000000003
2986,06,-4.18300252,41.79297144,7.3825128,3026,0.30260000000000004
2987,06,-4.19180797,41.78373628,8.9453188,2851,0.2851
2988,06,-4.19519561,41.73695336,8.7141304,2920,0.29200000000000004
2989,06,-4.15329446,41.78733999,9.3830424,2546,0.2546
2990,06,-4.19550231,41.73672739,10.2167688,3042,0.3042
2991,06,-4.15468585,41.78737646,6.8849664,3229,0.3229
2992,06,-4.1833896,41.79244702,8.5810376,3401,0.3401
2993,06,-4.191423,41.78537882,8.02953,2612,0.2612
2994,06,-4.19538905,41.73677668,8.7141304,3060,0.306
2995,06,-4.1543854,41.787748,9.3830424,2821,0.2821
2996,06,-4.18340792,41.79174981,7.3825128,3421,0.3421
2997,06,-4.19534536,41.73702209,10.2167688,2920,0.29200000000000004
2998,06,-4.1914772,41.78337712,8.02953,2795,0.2795
2999,06,-4.19045559,41.78496992,8.9453188,2428,0.24280000000000002
3000,06,-3.9135526,41.46716589,3.6206586,2909,0.2909
3001,06,-3.87121524,41.51282537,1.759342,2896,0.2896
3002,06,-3.88609543,41.46330826,1.07006094,4258,0.4258
3003,06,-3.91370855,41.46666378,3.6206586,2926,0.2926
3004,06,-3.86975831,41.50957349,1.759342,2597,0.2597
3005,06,-3.88551783,41.46370672,1.1889566,4309,0.4309
3006,06,-3.88431791,41.46447073,1.1889566,4100,0.41000000000000003
3007,06,-3.87007663,41.51046792,2.1829288,2517,0.25170000000000003
3008,06,-3.91538018,41.46677355,4.022954,4359,0.4359
3009,06,-3.88453056,41.46419858,1.1889566,4187,0.4187
3010,06,-3.91428585,41.46676241,4.022954,3749,0.3749
3011,06,-3.86934252,41.51051361,2.1829288,2805,0.2805
3012,06,-3.88349668,41.46474918,1.07006094,4248,0.4248
3013,06,-3.87069646,41.51272975,2.1829288,4290,0.42900000000000005
3014,06,-3.91406877,41.46713318,4.022954,3709,0.3709
3015,06,-3.88345187,41.46494679,1.07006094,3825,0.3825
3016,06,-3.91418805,41.4664825,3.6206586,3307,0.3307
3017,06,-3.87090918,41.51175002,1.759342,2994,0.2994
3018,06,-4.0243885,42.50187004,3.360573546,4095,0.40950000000000003
3019,06,-4.02417697,42.50280703,3.413192095,3574,0.3574
3020,06,-4.024344,42.50154517,3.413192095,3640,0.364
3021,06,-4.04737548,42.49410347,1.5965102,2217,0.2217
3022,06,-4.04743847,42.49379696,1.5965102,2343,0.2343
3023,06,-4.04648054,42.49391303,2.279233681,2277,0.2277
3024,06,-4.04660624,42.49442778,2.279233681,2315,0.2315
3025,06,-4.04727895,42.49368624,2.279233681,2473,0.24730000000000002
3026,06,-4.04720179,42.4939481,1.5965102,2217,0.2217
3027,06,-4.0085666,42.51039646,2.002377728,6225,0.6225
3028,06,-4.00806841,42.51037526,2.6934052,6970,0.6970000000000001
3029,06,-4.00805364,42.51074855,2.002377728,6074,0.6074
3030,06,-4.05302699,42.55512755,5.405602,2848,0.2848
3031,06,-3.98190975,42.47797865,4.67659567,2336,0.2336
3032,06,-4.05360879,42.55479906,5.405602,2560,0.256
3033,06,-4.07601298,42.55191141,6.01245,2972,0.2972
3034,06,-4.07716473,42.55128748,6.01245,2419,0.2419
3035,06,-3.97557013,42.47035427,5.241883892,2179,0.2179
3036,06,-3.98225554,42.47778094,4.67659567,2238,0.2238
3037,06,-3.95859156,42.4834722,3.471671554,2433,0.24330000000000002
3038,06,-3.95999364,42.48020566,1.548614894,2863,0.2863
3039,06,-3.96218976,42.47115524,2.697737612,3346,0.3346
3040,06,-3.97815668,42.4622629,6.568225017,2167,0.2167
3041,06,-4.053729,42.55402628,4.801147429,2522,0.25220000000000004
3042,06,-3.9593218,42.48340658,3.471671554,2014,0.20140000000000002
3043,06,-3.96061029,42.48031561,1.548614894,2663,0.26630000000000004
3044,06,-3.96240275,42.47118446,2.697737612,3344,0.33440000000000003
3045,06,-3.97774492,42.46219272,6.568225017,2287,0.22870000000000001
3046,06,-3.97576615,42.47037911,5.241883892,2208,0.22080000000000002
3047,06,-4.05942783,42.55357868,4.7301388,2520,0.252
3048,06,-4.05965691,42.55309972,4.137854807,2441,0.2441
3049,06,-4.0530785,42.55413731,4.801147429,2756,0.2756
3050,06,-4.00348781,42.52805747,6.95383158,3818,0.38180000000000003
3051,06,-4.00328528,42.52846255,6.95383158,3725,0.3725
3052,06,-4.00259506,42.52826074,7.152239154,3358,0.33580000000000004
3053,06,-4.0032289,42.52830918,6.95383158,4394,0.4394
3054,06,-3.99640358,42.5188759,2.687179491,2372,0.23720000000000002
3055,06,-3.99612761,42.51900658,2.379099484,2344,0.23440000000000003
3056,06,-3.99480582,42.51949311,2.327915131,2199,0.2199
3057,06,-3.99717126,42.51779472,2.379099484,2948,0.2948
3058,06,-3.99648444,42.51823552,2.687179491,2573,0.25730000000000003
3059,06,-3.99602571,42.51839169,2.695272809,2463,0.24630000000000002
3060,06,-3.9935956,42.51993085,2.456528807,2243,0.2243
3061,06,-3.99338436,42.52082414,2.456528807,1810,0.18100000000000002
3062,06,-3.9929381,42.5201602,2.868736,2287,0.22870000000000001
3063,06,-3.99336361,42.5212,2.868736,2097,0.2097
3064,06,-3.99275104,42.52064079,2.456528807,2227,0.2227
3065,06,-3.99268609,42.52063943,2.868736,2227,0.2227
3066,06,-4.0139967,42.5351566,2.762793959,3326,0.3326
3067,06,-4.01406212,42.53493183,2.911836,3769,0.3769
3068,06,-4.01379013,42.53528457,2.762793959,3326,0.3326
3069,06,-4.01333135,42.53398784,2.911836,3674,0.3674
3070,06,-4.01336333,42.53404876,2.911836,2996,0.29960000000000003
3071,06,-4.0133988,42.5348897,2.762793959,3063,0.3063
3072,06,-4.00276206,42.52847361,7.152239154,3285,0.3285
3073,06,-4.00317732,42.52811557,7.152239154,4335,0.4335
3074,06,-4.0356075,42.52741146,2.812185007,3234,0.3234
3075,06,-4.03520026,42.52467761,2.229486282,2763,0.2763
3076,06,-4.03562071,42.52583319,2.812185007,2594,0.2594
3077,06,-4.03518131,42.52494952,2.6366856,2920,0.29200000000000004
3078,06,-4.03607281,42.52716499,2.866322228,2962,0.2962
3079,06,-4.03525288,42.52616052,2.866322228,2850,0.28500000000000003
3080,06,-4.03666384,42.52075775,1.3114468,2723,0.2723
3081,06,-4.0370522,42.5212181,2.203248381,2203,0.22030000000000002
3082,06,-4.03695396,42.52027412,1.3114468,2684,0.2684
3083,06,-4.03662119,42.52052831,2.203248381,3041,0.30410000000000004
3084,06,-4.03617873,42.5209282,1.3114468,2970,0.29700000000000004
3085,06,-4.03746539,42.52092147,2.203248381,2307,0.23070000000000002
3086,06,-4.03546246,42.52912689,2.550706272,2554,0.2554
3087,06,-4.0035432,42.52519415,6.379662,3929,0.3929
3088,06,-4.00411258,42.52527094,6.379662,5402,0.5402
3089,06,-4.00395509,42.52523764,6.379662,5261,0.5261
3090,06,-4.00372234,42.52500515,6.379662,3460,0.34600000000000003
3091,06,-4.00439815,42.52537239,6.379662,4596,0.4596
3092,06,-4.00046239,42.51798249,2.6138807,3799,0.3799
3093,06,-4.00033634,42.5181758,2.59262947,3737,0.37370000000000003
3094,06,-4.00053644,42.5181,2.6138807,3799,0.3799
3095,06,-4.0004388,42.51824423,2.59262947,3737,0.37370000000000003
3096,06,-4.07686573,42.56126615,2.98539046,2290,0.229
3097,06,-4.07552814,42.56145369,2.98539046,2497,0.2497
3098,06,-4.07667004,42.56099385,4.0879488,2326,0.2326
3099,06,-4.07641751,42.56102529,4.0879488,2262,0.2262
3100,06,-4.07576598,42.56149526,2.98539046,2389,0.2389
3101,06,-4.05208544,42.54609195,4.402820677,2595,0.2595
3102,06,-4.05025926,42.54485273,4.5658416,3153,0.3153
3103,06,-4.05052038,42.54492993,4.402820677,2999,0.2999
3104,06,-4.05230974,42.54618217,4.5658416,3621,0.36210000000000003
3105,06,-4.05246243,42.5458787,4.402820677,2904,0.2904
3106,06,-4.0519282,42.54635503,4.5658416,2900,0.29000000000000004
3107,06,-4.03430565,42.5285324,2.510223649,2866,0.2866
3108,06,-4.03321526,42.52769206,2.510223649,3117,0.31170000000000003
3109,06,-4.03518385,42.52860401,2.550706272,2830,0.28300000000000003
3110,06,-4.03360392,42.52768216,2.510223649,2642,0.2642
3111,06,-4.03677915,42.52979488,2.550706272,2679,0.2679
3112,06,-3.96218577,42.49866435,4.310785627,2608,0.26080000000000003
3113,06,-3.96283958,42.49844876,3.537197002,2088,0.2088
3114,06,-3.96262754,42.49829285,3.537197002,2155,0.2155
3115,06,-3.9776333,42.48845103,1.579587244,2805,0.2805
3116,06,-3.97796486,42.48930581,1.579587244,2443,0.24430000000000002
3117,06,-3.9776388,42.489471,4.615020252,2425,0.24250000000000002
3118,06,-3.97782031,42.48892288,1.579587244,2884,0.2884
3119,06,-3.97735214,42.48888169,4.615020252,2692,0.2692
3120,06,-3.97785337,42.48850448,4.615020252,2849,0.2849
3121,06,-3.96966808,42.48099374,4.7053132,2523,0.2523
3122,06,-3.96990026,42.4800961,4.7053132,2215,0.2215
3123,06,-3.9701397,42.48034524,8.139414312,2297,0.22970000000000002
3124,06,-3.97001319,42.48025714,4.7053132,2232,0.2232
3125,06,-3.96939796,42.48019533,8.139414312,2457,0.2457
3126,06,-3.96932044,42.48055962,8.139414312,2379,0.2379
3127,06,-4.07569705,42.56135578,4.0879488,2396,0.2396
3128,06,-3.99259789,42.48320179,2.291627,3575,0.35750000000000004
3129,06,-3.99393536,42.48238322,2.592859624,3151,0.3151
3130,06,-3.99409995,42.48216238,2.592859624,3105,0.3105
3131,06,-3.97936045,42.50188265,4.674999763,2407,0.24070000000000003
3132,06,-3.97942218,42.50155488,4.674999763,2453,0.24530000000000002
3133,06,-3.97925492,42.50134418,4.152788268,2479,0.2479
3134,06,-3.97917542,42.50191726,4.674999763,2461,0.2461
3135,06,-3.97925288,42.50165329,4.152788268,2412,0.2412
3136,06,-3.97936314,42.50123491,4.152788268,2479,0.2479
3137,06,-3.96398391,42.49914291,8.7520584,2387,0.23870000000000002
3138,06,-3.96147711,42.49886972,8.7520584,2591,0.2591
3139,06,-3.96208548,42.49882664,4.310785627,2628,0.26280000000000003
3140,06,-3.96320892,42.49834239,2.035182,2318,0.2318
3141,06,-3.96299453,42.49833578,3.537197002,2088,0.2088
3142,06,-3.96313492,42.49900213,8.7520584,2366,0.2366
3143,06,-3.96393776,42.49854906,2.035182,2377,0.23770000000000002
3144,06,-3.9848911,42.48056585,2.937966323,2131,0.2131
3145,06,-3.98582944,42.48071963,2.937966323,2196,0.21960000000000002
3146,06,-3.98479015,42.48128579,8.112685416,2104,0.2104
3147,06,-3.98527141,42.48091081,2.937966323,2176,0.21760000000000002
3148,06,-3.98498909,42.48113993,8.112685416,2082,0.2082
3149,06,-3.98520389,42.48109881,8.112685416,2120,0.21200000000000002
3150,06,-3.99294047,42.48258907,3.3828328,2845,0.28450000000000003
3151,06,-3.99360945,42.48004623,2.291627,2767,0.2767
3152,06,-3.99276058,42.48268824,4.996999863,2845,0.28450000000000003
3153,06,-3.99318902,42.48128986,2.291627,2869,0.2869
3154,06,-3.99414354,42.4828705,2.592859624,3182,0.31820000000000004
3155,06,-3.99338816,42.48079914,2.291627,2761,0.2761
3156,06,-3.99264163,42.48359942,2.592859624,3509,0.3509
3157,06,-3.99253392,42.48292668,2.291627,3308,0.33080000000000004
3158,06,-3.99296137,42.48262179,3.3828328,2920,0.29200000000000004
3159,06,-4.01414429,42.52512441,4.031424702,2257,0.2257
3160,06,-4.01431398,42.52590142,3.7976272,2158,0.21580000000000002
3161,06,-4.01414601,42.5254872,4.031424702,2159,0.2159
3162,06,-4.01471341,42.52526152,3.7976272,2183,0.21830000000000002
3163,06,-4.01482562,42.52695756,4.031424702,2208,0.22080000000000002
3164,06,-4.025059,42.52591814,4.479094402,2518,0.2518
3165,06,-4.02495025,42.52570121,4.479094402,2513,0.2513
3166,06,-4.02530804,42.52644828,3.8938264,2915,0.29150000000000004
3167,06,-4.0232495,42.52586643,4.479094402,2919,0.2919
3168,06,-4.02347726,42.52587541,3.8938264,2903,0.2903
3169,06,-4.02503619,42.5267035,3.8938264,2588,0.25880000000000003
3170,06,-4.01980869,42.53139768,1.8786428,2318,0.2318
3171,06,-4.02010024,42.5314253,3.748543886,2384,0.2384
3172,06,-4.01916444,42.5320002,1.8786428,2376,0.2376
3173,06,-4.02019832,42.53121408,3.748543886,2387,0.23870000000000002
3174,06,-4.01987363,42.53190925,3.748543886,2204,0.2204
3175,06,-4.02090903,42.51857066,2.271126744,4158,0.4158
3176,06,-4.02121049,42.51920068,2.12052,4234,0.4234
3177,06,-4.0196717,42.52163727,2.76103341,4296,0.42960000000000004
3178,06,-4.02029346,42.52109753,2.76103341,5613,0.5613
3179,06,-4.02011477,42.52115023,1.9253632,5613,0.5613
3180,06,-4.02004819,42.52124554,1.9253632,5420,0.542
3181,06,-4.01993461,42.52091696,1.9253632,5232,0.5232
3182,06,-4.02005469,42.5214365,2.76103341,4315,0.4315
3183,06,-4.01945075,42.51182573,6.541227005,2773,0.2773
3184,06,-4.01943059,42.51211156,6.541227005,2553,0.2553
3185,06,-4.01897282,42.51185764,5.480416704,2705,0.2705
3186,06,-4.01912361,42.51144449,5.480416704,2753,0.2753
3187,06,-4.0194304,42.51155254,7.253828785,2816,0.2816
3188,06,-4.01907662,42.5119785,2.035182,2659,0.2659
3189,06,-4.04340282,42.514365,2.510689991,2486,0.24860000000000002
3190,06,-4.04353922,42.51544037,2.510689991,2365,0.23650000000000002
3191,06,-4.04367516,42.51434696,2.2494752,2432,0.2432
3192,06,-4.04300846,42.51559384,2.2494752,2416,0.2416
3193,06,-4.04386472,42.51485528,2.510689991,2679,0.2679
3194,06,-4.04366715,42.51474287,2.2494752,2541,0.2541
3195,06,-4.02179705,42.51978322,2.12052,5449,0.5449
3196,06,-4.02059636,42.51945188,2.271126744,5609,0.5609000000000001
3197,06,-4.02193793,42.51927142,2.271126744,4972,0.49720000000000003
3198,06,-4.02063634,42.51930365,2.12052,4414,0.4414
3199,06,-4.02339029,42.49968341,3.85812167,3256,0.3256
3200,06,-4.02328711,42.49950466,4.581779463,3354,0.33540000000000003
3201,06,-4.02200633,42.49914689,4.581779463,2762,0.2762
3202,06,-4.02255855,42.49933181,3.85812167,3094,0.3094
3203,06,-4.02295318,42.50666943,6.76754545,2851,0.2851
3204,06,-4.02357779,42.50609334,7.14522144,2359,0.2359
3205,06,-4.02467214,42.50487245,6.76754545,2508,0.2508
3206,06,-4.02404959,42.50586355,7.14522144,2079,0.2079
3207,06,-4.02393571,42.5055428,7.14522144,2153,0.21530000000000002
3208,06,-4.02506701,42.5045366,6.76754545,2291,0.2291
3209,06,-4.02244538,42.50867666,6.379662,2754,0.27540000000000003
3210,06,-4.0230319,42.50896472,6.00198601,2582,0.2582
3211,06,-4.02261019,42.50879428,6.00198601,2736,0.2736
3212,06,-4.02190481,42.50946284,6.379662,2823,0.2823
3213,06,-4.02281729,42.50913488,6.379662,2596,0.2596
3214,06,-4.02216735,42.50919506,6.00198601,2794,0.27940000000000004
3215,06,-4.03391728,42.47840748,2.898693431,2377,0.23770000000000002
3216,06,-4.03494888,42.47785159,3.833936364,2379,0.2379
3217,06,-4.01997933,42.484624,6.44345862,4569,0.45690000000000003
3218,06,-4.01995322,42.48524674,5.93308566,8630,0.863
3219,06,-4.02036828,42.48473959,6.44345862,3672,0.3672
3220,06,-4.02039972,42.48512774,6.44345862,5458,0.5458000000000001
3221,06,-4.02007789,42.48499277,5.93308566,6635,0.6635
3222,06,-4.01971451,42.48536341,5.93308566,6138,0.6138
3223,06,-4.02377608,42.49549529,3.162074945,2147,0.2147
3224,06,-4.02363899,42.49532904,1.7941668,2098,0.20980000000000001
3225,06,-4.02369405,42.49488309,3.162074945,1787,0.1787
3226,06,-4.02409025,42.49530045,1.7941668,2192,0.2192
3227,06,-4.02335671,42.49564388,3.162074945,2172,0.2172
3228,06,-4.02397536,42.49519755,1.7941668,2192,0.2192
3229,06,-4.0228392,42.49951283,3.85812167,3117,0.31170000000000003
3230,06,-4.02242052,42.49939065,4.581779463,3141,0.3141
3231,06,-3.96440192,42.49858767,2.035182,2268,0.2268
3232,06,-3.96446902,42.47233724,6.716508154,2407,0.24070000000000003
3233,06,-3.96389431,42.47313977,6.63484848,2884,0.2884
3234,06,-3.96505262,42.47177838,6.63484848,2254,0.22540000000000002
3235,06,-3.9643203,42.47255079,6.716508154,2691,0.2691
3236,06,-3.96457155,42.47205721,6.716508154,2563,0.25630000000000003
3237,06,-3.96392996,42.47294129,6.63484848,2908,0.2908
3238,06,-4.03398987,42.47843645,3.833936364,2377,0.23770000000000002
3239,06,-4.03537905,42.47737371,2.898693431,2547,0.25470000000000004
3240,06,-4.03471356,42.4779671,2.898693431,2421,0.2421
3241,06,-4.03538169,42.47719237,3.833936364,2532,0.25320000000000004
3242,06,-4.00169503,42.5006061,2.875110662,3750,0.375
3243,06,-4.00200713,42.50055282,2.875110662,3730,0.373
3244,06,-4.00070763,42.49529526,6.229740029,2459,0.2459
3245,06,-4.00108973,42.49540222,6.12447552,2381,0.2381
3246,06,-4.00098454,42.49540906,6.229740029,2381,0.2381
3247,06,-4.00195981,42.49527881,6.12447552,2206,0.22060000000000002
3248,06,-4.00085136,42.49542891,6.12447552,3040,0.304
3249,06,-4.00160037,42.49530855,6.229740029,2307,0.23070000000000002
3250,06,-4.00498506,42.51385934,2.485605446,2863,0.2863
3251,06,-4.0037972,42.5140031,3.759650928,2823,0.2823
3252,06,-4.00431027,42.51379036,3.759650928,2534,0.2534
3253,06,-4.00417958,42.51368437,2.485605446,2621,0.2621
3254,06,-4.003471,42.51403275,3.759650928,3038,0.3038
3255,06,-4.00397254,42.51380745,2.485605446,2782,0.2782
3256,06,-3.99032488,42.51470034,3.238812943,2846,0.2846
3257,06,-3.99105797,42.51564909,2.908877616,2118,0.21180000000000002
3258,06,-3.99047617,42.51468584,3.238812943,2846,0.2846
3259,06,-3.99095263,42.51535167,2.908877616,1911,0.19110000000000002
3260,06,-3.99108016,42.51494611,2.908877616,2721,0.2721
3261,06,-3.99067781,42.51553253,3.238812943,2078,0.2078
3262,06,-4.00028497,42.50032222,2.670010175,4889,0.4889
3263,06,-4.00234236,42.50080451,2.670010175,3095,0.3095
3264,06,-4.00079399,42.49981651,2.670010175,3328,0.33280000000000004
3265,06,-4.0005438,42.50063342,2.875110662,4365,0.4365
3266,06,-3.96208373,42.47091216,2.697737612,3232,0.32320000000000004
3267,06,-3.97726013,42.46184055,6.568225017,2547,0.25470000000000004
3268,06,-3.97569574,42.47022244,5.241883892,2251,0.22510000000000002
3269,06,-3.98218405,42.47732881,4.67659567,2718,0.2718
3270,06,-3.98277535,42.47815761,6.233085106,2203,0.22030000000000002
3271,06,-3.9752892,42.47035267,2.631683414,2240,0.224
3272,06,-3.95928704,42.48012162,8.6305164,2254,0.22540000000000002
3273,06,-3.95769154,42.48371072,2.035182,2295,0.2295
3274,06,-3.97784938,42.46257881,10.3843416,2165,0.2165
3275,06,-3.96167563,42.47115969,3.2575842,3053,0.3053
3276,06,-4.05986248,42.55365979,4.7301388,2513,0.2513
3277,06,-4.07708458,42.55171672,3.912481459,2575,0.2575
3278,06,-4.07545544,42.55193198,6.01245,3103,0.3103
3279,06,-4.0758439,42.55209344,3.912481459,3017,0.3017
3280,06,-4.05354132,42.55441235,4.801147429,2560,0.256
3281,06,-4.05984666,42.55313469,4.137854807,2510,0.251
3282,06,-3.95773932,42.48373785,2.035182,2329,0.23290000000000002
3283,06,-3.96167308,42.47143159,3.2575842,2993,0.2993
3284,06,-3.95907061,42.48004491,8.6305164,2446,0.2446
3285,06,-3.97560045,42.47013009,2.631683414,2251,0.22510000000000002
3286,06,-3.97837936,42.46258338,10.3843416,2392,0.23920000000000002
3287,06,-3.95833719,42.48299549,2.035182,2204,0.2204
3288,06,-3.96122626,42.47079315,3.2575842,2901,0.2901
3289,06,-3.95949577,42.48011976,8.6305164,2612,0.2612
3290,06,-3.9756216,42.47019847,2.631683414,2251,0.22510000000000002
3291,06,-3.97849205,42.46271786,10.3843416,2444,0.2444
3292,06,-3.98339245,42.47817522,6.233085106,2259,0.22590000000000002
3293,06,-4.05997195,42.55278963,4.137854807,2486,0.24860000000000002
3294,06,-4.0528743,42.55439795,5.405602,2660,0.266
3295,06,-4.05984087,42.552808,4.7301388,2486,0.24860000000000002
3296,06,-3.9590496,42.48276138,3.471671554,2345,0.23450000000000001
3297,06,-3.95966099,42.48026207,1.548614894,2842,0.2842
3298,06,-3.98247948,42.47803057,6.233085106,2362,0.23620000000000002
3299,06,-4.07519277,42.55230211,3.912481459,2408,0.24080000000000001
3300,06,-4.07721064,42.51318455,3.0271716,2390,0.23900000000000002
3301,06,-4.07666713,42.51224587,2.644509974,2535,0.2535
3302,06,-4.07708141,42.51232702,3.0271716,2537,0.25370000000000004
3303,06,-4.07733947,42.51190586,2.644509974,2596,0.2596
3304,06,-4.07713965,42.51241468,2.644509974,2547,0.25470000000000004
3305,06,-4.07667456,42.51351799,3.0271716,2559,0.2559
3306,06,-4.08825092,42.5044765,1.36628724,2543,0.2543
3307,06,-4.08834303,42.5040562,2.960628648,2232,0.2232
3308,06,-4.08844546,42.50411617,1.36628724,2232,0.2232
3309,06,-4.08749044,42.50460075,1.36628724,2216,0.22160000000000002
3310,06,-4.08775351,42.5038735,2.960628648,2076,0.2076
3311,06,-4.08848334,42.50437323,2.960628648,2475,0.24750000000000003
3312,06,-4.09048339,42.55184764,4.5654968,2359,0.2359
3313,06,-4.09093715,42.55188327,3.21278606,2470,0.24700000000000003
3314,06,-4.09053179,42.55182241,3.21278606,2454,0.2454
3315,06,-4.09099912,42.55197484,4.5654968,2470,0.24700000000000003
3316,06,-4.11716294,42.54044809,1.65543652,2438,0.24380000000000002
3317,06,-4.11626602,42.53979005,3.595476649,2426,0.2426
3318,06,-4.11674508,42.54014814,3.595476649,2758,0.2758
3319,06,-4.11793159,42.54049075,1.65543652,2338,0.2338
3320,06,-4.11705386,42.5405258,1.65543652,2661,0.2661
3321,06,-4.11615106,42.53995988,3.595476649,2373,0.2373
3322,06,-4.09458358,42.5259031,1.7941668,2941,0.29410000000000003
3323,06,-4.09513072,42.52611744,3.112191694,2859,0.2859
3324,06,-4.09365394,42.52536062,1.7941668,2479,0.2479
3325,06,-4.09445683,42.52597531,3.112191694,3274,0.3274
3326,06,-4.0932626,42.52510259,1.7941668,3433,0.3433
3327,06,-4.09413462,42.52585548,3.112191694,3658,0.3658
3328,06,-4.11804464,42.57394393,4.7701356,2966,0.29660000000000003
3329,06,-4.11684129,42.57392251,4.92633,2676,0.2676
3330,06,-4.11696294,42.57316979,4.7701356,2571,0.2571
3331,06,-4.10145019,42.55596129,1.65543652,2609,0.2609
3332,06,-4.1015967,42.55622552,4.06955803,2540,0.254
3333,06,-4.10169561,42.55624021,4.06955803,2540,0.254
3334,06,-4.10143915,42.556094,1.65543652,2609,0.2609
3335,06,-4.10133379,42.55596815,1.65543652,2609,0.2609
3336,06,-4.10774361,42.55070431,4.5654968,2719,0.27190000000000003
3337,06,-4.10682225,42.55024829,4.5654968,2616,0.2616
3338,06,-4.10844199,42.55129652,2.6561668,3197,0.31970000000000004
3339,06,-4.10923549,42.55172731,2.6561668,2705,0.2705
3340,06,-4.10776196,42.55037122,4.5654968,2641,0.2641
3341,06,-4.10902522,42.551201,2.6561668,2969,0.2969
3342,06,-4.09039139,42.55185725,4.5654968,2359,0.2359
3343,06,-4.09066819,42.55181175,3.21278606,2454,0.2454
3344,06,-4.00802569,42.51054924,2.6934052,6331,0.6331
3345,06,-4.00246656,42.52135567,6.379662,2625,0.2625
3346,06,-4.00225339,42.52127479,6.379662,2854,0.2854
3347,06,-4.00207141,42.52123252,6.379662,2962,0.2962
3348,06,-4.00194547,42.52142686,6.379662,2955,0.29550000000000004
3349,06,-4.00222088,42.5211502,6.379662,2935,0.29350000000000004
3350,06,-4.00187873,42.52155879,6.379662,2864,0.2864
3351,06,-4.05094704,42.5313547,6.379662,2494,0.2494
